0.0092,-4.52,-6.51,-3.965,-2.825,-1.84,-0.966,-0.259,0.264,0.649,1.015,0.665,0.225,-0.202,-0.611,-0.236,0.05
0.0036,-5.6,-7.46,-4.21,-2.77,-1.599,-0.603,0.154,0.653,0.935,0.918,0.12,-1.379,-2.222,-3.016,-2.1,-1.342
0,-4.41,-5.46,-2.485,-1.286,-0.341,0.892,0.83,1.004,0.971,0.185,-1.53,-4.035,-5.38,-6.53,-4.855,-3.225
0,-2.31,-2.66,-0.608,0.164,0.667,0.958,1.01,0.868,0.199,-0.989,-3.273,-6.257,-7.755,-9.03,-6.68,-4.363
0.0044,-0.036,-0.071,0.78,0.949,1.008,0.95,0.726,0.862,-0.159,-1.7,-3.762,-6.261,-7.475,-8.43,-5.39,-3.73
0.0094,0.582,0.617,0.922,1.006,0.948,0.771,0.459,0.072,-0.436,-1.798,-3.423,-5.42,-6.255,-6.82,-4.77,-2.482
0.017,0.896,0.918,0.965,0.935,0.794,0.567,0.345,-0.128,-0.593,-1.744,-3.072,-4.59,-5.27,-5.725,-3.79,-1.671
0.0294,1,1,0.887,0.758,0.573,0.327,0.017,-0.319,-0.711,-1.63,-2.658,-3.818,-4.34,-4.665,-2.85,-1.001
0.049,0.956,0.913,0.695,0.539,0.341,0.101,-0.189,-0.486,-0.83,-1.544,-2.36,-3.25,-3.642,-3.82,-2.08,-0.76
0.075,0.826,0.765,0.486,0.344,0.156,-0.068,-0.316,-0.559,-0.824,-1.424,-2.07,-2.768,-3.05,-3.148,-1.535,-0.723
0.0996,0.721,0.626,0.347,0.204,0.028,-0.181,-0.406,-0.616,-0.874,-1.391,-1.983,-2.492,-2.72,-2.763,-1.264,-0.705
0.1258,0.608,0.495,0.216,0.084,-0.066,-0.273,-0.48,-0.668,-0.905,-1.369,-1.86,-2.284,-2.476,-2.4,-1.125,-0.705
0.1492,0.529,0.416,0.138,0.005,-0.155,-0.326,-0.515,-0.69,-0.896,-1.311,-1.728,-2.128,-2.285,-2.24,-1.064,-0.705
0.1744,0.448,0.312,-0.061,-0.061,-0.208,-0.368,-0.543,-0.71,-0.902,-1.272,-1.644,-1.989,-2.129,-2.05,-0.985,-0.699
0.1996,0.373,0.234,-0.01,-0.12,-0.261,-0.41,-0.574,-0.726,-0.902,-1.237,-1.571,-1.874,-1.989,-1.875,-0.925,-0.688
0.2244,0.312,0.164,-0.072,-0.181,-0.314,-0.46,-0.612,-0.759,-0.919,-1.23,-1.528,-1.77,-1.875,-1.752,-0.908,-0.68
0.2492,0.251,0.112,-0.106,-0.206,-0.324,-0.463,-0.606,-0.736,-0.886,-1.17,-1.441,-1.665,-1.752,-1.57,-0.865,-0.68
0.2744,0.207,0.077,-0.132,-0.282,-0.353,-0.475,-0.61,-0.734,-0.871,-1.128,-1.309,-1.56,-1.64,-1.422,-0.846,-0.688
0.2988,0.164,0.051,-0.158,-0.25,-0.3,-0.475,-0.599,-0.713,-0.84,-1.075,-1.293,-1.466,-1.526,-1.282,-0.829,-0.68
0.3498,0.103,-0.002,-0.176,-0.28,-0.377,-0.476,-0.587,-0.681,-0.794,-0.988,-1.164,-1.281,-1.309,-1.021,-0.795,-0.671
0.399,0.042,-0.045,-0.211,-0.28,-0.366,-0.452,-0.546,-0.627,-0.723,-0.882,-1.027,-1.125,-1.126,-0.82,-0.777,-0.688
0.448,-0.002,-0.088,-0.219,-0.295,-0.368,-0.442,-0.526,-0.503,-0.677,-0.806,-0.92,-0.969,-0.951,-0.673,-0.76,-0.688
0.4992,-0.011,-0.088,-0.219,-0.263,-0.328,-0.391,-0.461,-0.515,-0.585,-0.694,-0.779,-0.811,-0.777,-0.585,-0.75,-0.688
0.5492,-0.028,-0.097,-0.202,-0.244,-0.299,-0.35,-0.414,-0.458,-0.519,-0.602,-0.666,-0.672,-0.629,-0.515,-0.75,-0.688
0.5994,-0.068,-0.124,-0.211,-0.244,-0.294,-0.335,-0.391,-0.425,-0.471,-0.536,-0.582,-0.568,-0.524,-0.472,-0.75,-0.688
0.649,-0.08,-0.115,-0.185,-0.219,-0.261,-0.295,-0.339,-0.368,-0.41,-0.458,-0.48,-0.437,-0.411,-0.429,-0.784,-0.688
0.6986,-0.088,-0.106,-0.158,-0.19,-0.223,-0.25,-0.288,-0.307,-0.34,-0.372,-0.377,-0.332,-0.333,-0.376,-0.707,-0.68
0.749,-0.097,-0.08,-0.115,-0.155,-0.181,-0.2,-0.228,-0.245,-0.267,-0.282,-0.272,-0.228,-0.272,-0.359,-0.707,-0.688
0.7992,-0.097,-0.08,-0.098,-0.122,-0.141,-0.152,-0.174,-0.181,-0.198,-0.198,-0.179,-0.158,-0.246,-0.333,-0.69,-0.68
0.8488,-0.106,-0.036,-0.054,-0.076,-0.088,-0.094,-0.106,-0.107,-0.116,-0.105,-0.09,-0.106,-0.202,-0.306,-0.664,-0.671
0.8988,-0.097,-0.097,-0.002,-0.012,-0.015,-0.016,-0.021,-0.016,-0.022,-0.01,-0.017,-0.071,-0.176,-0.289,-0.629,-0.653
0.942,-0.106,0.106,0.077,0.068,0.072,0.078,0.078,0.064,0.08,0.076,0.03,-0.036,-0.159,-0.254,-0.576,-0.628
0.98,-0.132,-0.132,0.155,0.135,0.141,0.148,0.148,0.148,0.137,0.116,0.055,-0.028,-0.15,-0.219,-0.542,-0.61
