xc,yb,surf,section,cp
0.16,0.692,U,6,-1.715356306
0.09,0.692,U,6,-2.314284408
0.04,0.692,U,6,-3.245601017
0.022,0.692,U,6,-3.578559233
0.01,0.692,U,6,-4.447181433
0.01,0.692,L,6,0.988832641
0.022,0.692,L,6,1.180861633
0.04,0.692,L,6,0.955599593
0.09,0.692,L,6,0.612471009
0.16,0.692,L,6,0.342966814
0.25,0.692,L,6,0.135840524
0.36,0.692,L,6,0.075678156
0.49,0.692,L,6,0.02707878
0.64,0.692,L,6,-0.015485897
0.79,0.692,L,6,0.020912203
0.95,0.692,L,6,0.108172692
0.95,0.773,U,7,0.121121974
0.79,0.773,U,7,-0.151256405
0.64,0.773,U,7,-0.343597907
0.49,0.773,U,7,-0.575770245
0.36,0.773,U,7,-0.83019768
0.25,0.773,U,7,-1.129590918
0.16,0.773,U,7,-1.45696383
0.09,0.773,U,7,-2.011604597
0.04,0.773,U,7,-2.970331897
0.022,0.773,U,7,-3.2158187
0.01,0.773,U,7,-3.934194164
0.01,0.773,L,7,1.005831779
0.022,0.773,L,7,1.148839004
0.04,0.773,L,7,0.921383547
0.09,0.773,L,7,0.569488219
0.16,0.773,L,7,0.315125105
0.25,0.773,L,7,0.146764649
0.36,0.773,L,7,0.018824639
0.49,0.773,L,7,-0.034454664
0.64,0.773,L,7,-0.013126863
0.79,0.773,L,7,0.025401471
0.95,0.773,L,7,0.149584057
0.95,0.843,U,8,0.129181698
0.79,0.843,U,8,-0.133960782
0.64,0.843,U,8,-0.31503348
0.49,0.843,U,8,-0.472783184
0.36,0.843,U,8,-0.763841372
0.25,0.843,U,8,-1.088965508
0.16,0.843,U,8,-1.337411307
0.09,0.843,U,8,-1.830109559
0.04,0.843,U,8,-2.75931522
0.022,0.843,U,8,-3.068983879
0.01,0.843,U,8,-3.355329544
0.01,0.843,L,8,1.075839668
0.022,0.843,L,8,1.222526924
0.04,0.843,L,8,0.931868103
0.09,0.843,L,8,0.554706532
0.16,0.843,L,8,0.324391965
0.25,0.843,L,8,0.088925571
0.36,0.843,L,8,-0.029167055
0.49,0.843,L,8,-0.052969289
0.64,0.843,L,8,-0.046819047
0.79,0.843,L,8,0.017598743
0.95,0.843,L,8,0.158375378
0.95,0.899,U,9,0.108033003
0.79,0.899,U,9,-0.22337069
0.64,0.899,U,9,-0.38340724
0.49,0.899,U,9,-0.548985461
0.36,0.899,U,9,-0.735827354
0.25,0.899,U,9,-0.966852106
0.16,0.899,U,9,-1.264376898
0.09,0.899,U,9,-1.736477734
0.04,0.899,U,9,-2.491983122
0.022,0.899,U,9,-2.834867908
0.01,0.899,U,9,-3.165992099
0.01,0.899,L,9,0.966373727
0.022,0.899,L,9,1.058802978
0.04,0.899,L,9,0.724394636
0.09,0.899,L,9,0.398161735
0.16,0.899,L,9,0.170351259
0.25,0.899,L,9,-0.015808003
0.36,0.899,L,9,-0.081152409
0.49,0.899,L,9,-0.087844339
0.64,0.899,L,9,-0.087188583
0.79,0.899,L,9,-0.040995458
0.95,0.899,L,9,0.09110699
0.95,0.944,U,10,-0.006291961
0.79,0.944,U,10,-0.293243816
0.64,0.944,U,10,-0.394013126
0.49,0.944,U,10,-0.488929274
0.36,0.944,U,10,-0.629094436
0.25,0.944,U,10,-0.866729442
0.16,0.944,U,10,-1.126912683
0.09,0.944,U,10,-1.507775026
0.04,0.944,U,10,-2.252911986
0.022,0.944,U,10,-2.445354476
0.01,0.944,U,10,-2.568169192
0.01,0.944,L,10,1.128159399
0.022,0.944,L,10,1.047740563
0.04,0.944,L,10,0.74103146
0.09,0.944,L,10,0.34331585
0.16,0.944,L,10,0.115087713
0.25,0.944,L,10,-0.019540674
0.36,0.944,L,10,-0.054512754
0.49,0.944,L,10,-0.094219343
0.64,0.944,L,10,-0.109496323
0.79,0.944,L,10,-0.061049539
0.95,0.944,L,10,0.074787898
0.95,0.974,U,11,-0.545418289
0.79,0.974,U,11,-0.909099611
0.64,0.974,U,11,-0.625534427
0.49,0.974,U,11,-0.56135537
0.36,0.974,U,11,-0.674350712
0.25,0.974,U,11,-0.798066492
0.16,0.974,U,11,-0.849993619
0.09,0.974,U,11,-1.144039946
0.04,0.974,U,11,-1.834742518
0.022,0.974,U,11,-2.025508902
0.01,0.974,U,11,-2.26351222
0.01,0.974,L,11,1.08375343
0.022,0.974,L,11,0.918065216
0.04,0.974,L,11,0.62234382
0.09,0.974,L,11,0.28039053
0.16,0.974,L,11,0.075984302
0.25,0.974,L,11,-0.085923043
0.36,0.974,L,11,-0.110522621
0.49,0.974,L,11,-0.169724332
0.64,0.974,L,11,-0.168527854
0.79,0.974,L,11,-0.113824899
0.95,0.974,L,11,-0.023084041
0.95,0.994,U,12,-0.419429135
0.79,0.994,U,12,-0.889062543
0.64,0.994,U,12,-0.736667489
0.49,0.994,U,12,-0.958213375
0.36,0.994,U,12,-1.408927641
0.25,0.994,U,12,-1.092840887
0.16,0.994,U,12,-0.758547887
0.09,0.994,U,12,-0.837405062
0.04,0.994,U,12,-1.197033259
0.022,0.994,U,12,-1.25560034
0.01,0.994,U,12,-1.503852376
0.01,0.994,L,12,0.828137424
0.022,0.994,L,12,0.6099915
0.04,0.994,L,12,0.242521455
0.09,0.994,L,12,-0.031175454
0.16,0.994,L,12,-0.119080914
0.25,0.994,L,12,-0.240602122
0.36,0.994,L,12,-0.23435058
0.49,0.994,L,12,-0.261495435
0.64,0.994,L,12,-0.270105015
0.79,0.994,L,12,-0.278714595
0.95,0.994,L,12,-0.13152916
