0.001009352,0.001721872,,,,,
0,0,,,,,
0,0,,,,,
0.000707082,-0.003711939,,,,,
0.001091053,-0.006103454,,,,,
0.003473633,-0.008692019,,,,,
0.006085608,-0.01097387,,,,,
0.008585955,-0.013161277,,,,,
0.011300602,-0.015284365,,,,,
0.013195262,-0.016855437,,,,,
0.015327376,-0.01841552,,,,,
0.019635953,-0.019880053,,,,,
0.032967665,-0.02222398,,,,,
0.043408766,-0.025780016,,,,,
0.049678175,-0.027596411,,,,,
0.056359213,-0.028986606,,,,,
0.063325224,-0.030407324,,,,,
0.070291234,-0.032073788,,,,,
0.076698474,-0.032675312,,,,,
0.082182707,-0.034631345,,,,,
0.088746639,-0.035682637,,,,,
0.095028488,-0.036114123,,,,,
0.100944186,-0.036584281,,,,,
0.110827907,-0.038925819,,,,,
0.121737184,-0.041714062,,,,,
0.134018567,-0.044024712,,,,,
0.147265653,-0.045478618,,,,,
0.156701431,-0.04712195,,,,,
0.169865985,-0.049268724,,,,,
0.183647227,-0.05071545,,,,,
0.197579249,-0.052154691,,,,,
0.21151127,-0.053507199,,,,,
0.225443292,-0.054715151,,,,,
0.239375313,-0.05573518,,,,,
0.253458114,-0.056420064,,,,,
0.267524329,-0.057156703,,,,,
0.282722898,-0.05759491,,,,,
0.298554741,-0.057826771,,,,,
0.314386583,-0.057851917,,,,,
0.330333415,-0.057646982,,,,,
0.346683542,-0.057346038,,,,,
0.363148658,-0.056767309,,,,,
0.379613775,-0.055806952,,,,,
0.39619388,-0.055091038,,,,,
0.413177281,-0.053838903,,,,,
0.430275671,-0.052544991,,,,,
0.447374061,-0.050805846,,,,,
0.464472451,-0.04919391,,,,,
0.481570841,-0.047136741,,,,,
0.49878422,-0.045024404,,,,,
0.515767621,-0.042736182,,,,,
0.532981,-0.040508352,,,,,
0.550597674,-0.038065673,,,,,
0.567696064,-0.035483766,,,,,
0.584794454,-0.032488427,,,,,
0.60137456,-0.029802441,,,,,
0.618357961,-0.026990317,,,,,
0.635456351,-0.024153991,,,,,
0.651921467,-0.021635318,,,,,
0.667868299,-0.018844348,,,,,
0.684218426,-0.016470393,,,,,
0.700165258,-0.01404264,,,,,
0.715884989,-0.011854413,,,,,
0.731808945,-0.010837363,,,,,
0.752010376,-0.008129616,,,,,
0.766892308,-0.005976188,,,,,
0.776158102,-0.005115403,,,,,
0.790608408,-0.004225006,,,,,
0.804540429,-0.003183664,,,,,
0.818472451,-0.002062815,,,,,
0.824013596,-0.001763929,,,,,
0.832119499,-0.001641453,,,,,
0.838841943,-0.001192806,,,,,
0.846051521,-0.000868985,,,,,
0.853845658,-0.000394277,,,,,
0.859698569,-0.000449067,,,,,
0.868501073,-7.78797E-05,,,,,
0.874995854,-0.000184607,,,,,
0.882148122,-6.60928E-05,,,,,
0.889672903,0.000409197,,,,,
0.895728324,0.000295169,,,,,
0.903046154,0.000254183,,,,,
0.910312136,0.000195922,,,,,
0.916883184,0.000283068,,,,,
0.923793407,0.001913357,,,,,
0.930910197,0.001614706,,,,,
0.941060465,0.000297403,,,,,
0.948618605,0.000292989,,,,,
0.954341324,-0.00093222,,,,,
0.961307335,-0.001167577,,,,,
0.968273345,-0.00141739,,,,,
0.975239356,-0.001840671,,,,,
0.982205367,-0.002292863,,,,,
0.989171377,-0.003034167,,,,,
1,-0.002074011,,,,,
