r,azim,z,Vmag,Vr,Vz,div,vort
0.80451,4.9039,0.19253,10.373,-6.1758,-8.3338,0.047735,-0.0073461
0.83413,4.9039,0.19253,11.431,-6.528,-9.3836,0.040448,0.0027875
0.86671,4.9039,0.19253,12.608,-8.9118,-8.9189,-0.078407,0.0057456
0.89633,4.9039,0.19253,12.278,-11.379,-4.6093,-0.043838,0.018421
0.92891,4.9039,0.19253,10.165,-10.163,0.24004,-0.001125,0.0087058
0.95853,4.9039,0.19253,8.2491,-8.0546,1.7807,0.012841,-0.0066981
0.99111,4.9039,0.19253,6.5628,-6.1351,2.3303,0.0047116,0.0032845
1.0207,4.9039,0.19253,5.554,-5.1873,1.9844,-0.016391,0.0075127
0.7423,4.9039,0.20438,8.2651,-4.6263,-6.8491,-0.045861,0.014625
0.77192,4.9039,0.20438,8.8256,-4.928,-7.3216,-0.0072518,-3.05E-05
0.80451,4.9039,0.20438,9.8045,-6.1646,-7.6241,0.0038041,-0.0098989
0.83413,4.9039,0.20438,10.842,-6.767,-8.4712,0.052915,-0.0034837
0.86671,4.9039,0.20438,11.541,-8.1419,-8.1802,0.012379,0.0095918
0.89633,4.9039,0.20438,11.15,-10.081,-4.7626,-0.055716,0.03075
0.92891,4.9039,0.20438,9.671,-9.6454,-0.70314,0.0025306,-0.0004774
0.95853,4.9039,0.20438,7.8824,-7.8356,0.85772,-0.017825,-0.0065402
0.99111,4.9039,0.20438,6.5564,-6.3582,1.5997,-0.032421,0.00082437
1.0207,4.9039,0.20438,5.6478,-5.5132,1.226,-0.036276,0.0039924
0.7423,5.2104,0.088861,10.296,-2.3758,-10.018,-0.063547,0.008219
0.77192,5.2104,0.088861,11.209,-3.0422,-10.789,0.039709,0.0017157
0.80451,5.2104,0.088861,11.462,-1.4376,-11.372,-0.002036,-0.016751
0.83413,5.2104,0.088861,13.579,1.0871,-13.535,-0.008852,0.017015
0.86671,5.2104,0.088861,17.476,10.005,-14.329,-0.052142,0.010661
0.89633,5.2104,0.088861,13.444,12.699,4.4137,-0.0070696,0.058934
0.92891,5.2104,0.088861,6.9258,0.81176,6.8781,-0.0041204,0.00567
0.95853,5.2104,0.088861,5.1937,-1.0607,5.0843,0.027861,0.0041286
0.99111,5.2104,0.088861,4.5073,-2.6102,3.6746,-0.0051988,0.010859
1.0207,5.2104,0.088861,4.2986,-3.0086,3.0702,-0.021805,0.0017482
0.7423,5.2104,0.10071,10.085,-2.4919,-9.7722,-0.061407,0.017231
0.77192,5.2104,0.10071,11.136,-3.1732,-10.674,0.024308,-0.0035797
0.80451,5.2104,0.10071,12.127,-2.159,-11.933,-0.04296,0.011549
0.83413,5.2104,0.10071,14.983,-0.47529,-14.976,0.05249,-0.0091552
0.86671,5.2104,0.10071,23.306,8.7736,-21.592,0.088496,0.14802
0.89633,5.2104,0.10071,19.144,14.964,11.941,-0.21095,0.33198
0.92891,5.2104,0.10071,8.6809,-0.71102,8.6517,-0.10346,-0.0051385
0.95853,5.2104,0.10071,5.6732,-1.8043,5.3786,-0.030193,0.0015717
0.99111,5.2104,0.10071,4.8661,-2.8995,3.9079,-0.021915,-0.0043215
1.0207,5.2104,0.10071,4.2986,-3.0389,3.0402,0.0022677,-0.00421
0.7423,5.2104,0.11552,9.9805,-3.2116,-9.4497,-0.094119,-0.0096166
0.77192,5.2104,0.11552,11.129,-3.6026,-10.53,0.036832,-0.020723
0.80451,5.2104,0.11552,12.762,-3.6085,-12.241,0.0015092,0.0043424
0.83413,5.2104,0.11552,15.908,-2.9123,-15.639,0.066372,0.011769
0.86671,5.2104,0.11552,24.814,-4.9935,-24.306,0.096401,0.37254
0.89633,5.2104,0.11552,13.864,-4.0012,13.274,-0.001555,0.91619
0.92891,5.2104,0.11552,10.508,-3.348,9.9606,-0.014554,-0.013242
0.95853,5.2104,0.11552,6.4934,-2.9492,5.785,-0.00041962,-0.01081
0.99111,5.2104,0.11552,5.24,-3.5696,3.836,-0.012439,-0.0038041
1.0207,5.2104,0.11552,4.5205,-3.2855,3.1049,0.026414,0.0065908
0.7423,5.2104,0.12737,9.8589,-3.4873,-9.2215,-0.050535,-0.01538
0.77192,5.2104,0.12737,11.051,-3.7189,-10.407,0.044542,0.0077303
0.80451,5.2104,0.12737,12.771,-4.2873,-12.03,0.011202,-0.0067379
0.83413,5.2104,0.12737,15.821,-4.906,-15.041,0.059649,-0.0046159
0.86671,5.2104,0.12737,24.252,-13.668,-20.033,-0.0075077,0.15217
0.89633,5.2104,0.12737,23.922,-21.187,11.107,-0.16129,0.40543
0.92891,5.2104,0.12737,10.789,-6.3887,8.6936,-0.016581,0.0030668
0.95853,5.2104,0.12737,6.9829,-4.2129,5.5689,-0.0022044,0.011295
0.99111,5.2104,0.12737,5.3527,-3.8889,3.6779,-0.0030621,-0.0010359
1.0207,5.2104,0.12737,4.7376,-3.4896,3.2043,-0.017647,0.01022
0.7423,5.2104,0.13922,9.5255,-3.2136,-8.9671,-0.048469,-0.016942
0.77192,5.2104,0.13922,10.823,-4.2843,-9.9386,0.030137,0.011899
0.80451,5.2104,0.13922,12.441,-4.692,-11.522,0.016893,-0.016247
0.83413,5.2104,0.13922,15.005,-6.2189,-13.656,0.045059,0.013645
0.86671,5.2104,0.13922,20.445,-15.124,-13.757,-0.002966,0.051256
0.89633,5.2104,0.13922,20.18,-19.76,4.098,-0.024227,0.074951
0.92891,5.2104,0.13922,10.895,-8.8745,6.3209,-0.0014133,0.034466
0.95853,5.2104,0.13922,7.16,-5.3359,4.7743,-0.028306,0.008703
0.99111,5.2104,0.13922,5.6056,-4.3514,3.5338,0.0084251,0.012792
1.0207,5.2104,0.13922,4.7168,-3.8268,2.7574,-0.0079984,0.011295
0.7423,5.2104,0.15403,9.1737,-3.4639,-8.4946,-0.0014286,-0.0093806
0.77192,5.2104,0.15403,10.712,-5.2441,-9.3408,0.021209,-0.0018271
0.80451,5.2104,0.15403,11.935,-5.1472,-10.768,0.027523,0.0115
0.83413,5.2104,0.15403,13.965,-7.2684,-11.925,0.059109,0.015174
0.86671,5.2104,0.15403,16.337,-13.179,-9.6557,-0.05583,-0.013195
0.89633,5.2104,0.15403,15.725,-15.723,-0.3059,-0.045791,0.01576
0.92891,5.2104,0.15403,10.524,-9.8035,3.827,-0.029057,0.015957
0.95853,5.2104,0.15403,7.1643,-6.3425,3.3317,-0.0088502,0.02048
0.99111,5.2104,0.15403,5.8001,-5.0026,2.9352,-0.017691,0.011021
1.0207,5.2104,0.15403,4.9801,-4.4571,2.2216,-0.023779,0.0051468
0.7423,5.2104,0.16587,8.7864,-3.6565,-7.9894,0.036016,-0.00037466
0.77192,5.2104,0.16587,10.099,-4.9579,-8.7979,-0.020519,-0.012715
0.80451,5.2104,0.16587,11.622,-5.6253,-10.17,0.022757,-0.00033918
0.83413,5.2104,0.16587,13.033,-7.9051,-10.361,0.024694,0.0013109
0.86671,5.2104,0.16587,14.057,-11.792,-7.6513,-0.00099304,0.0061283
0.89633,5.2104,0.16587,13.255,-13.146,-1.6898,-0.044115,0.0006403
0.92891,5.2104,0.16587,10.012,-9.8228,1.9373,0.010407,-0.0075163
0.95853,5.2104,0.16587,7.4165,-6.967,2.5427,0.0080601,0.0090338
0.99111,5.2104,0.16587,5.8387,-5.2775,2.4976,0.0048197,0.00051936
1.0207,5.2104,0.16587,5.1996,-4.8185,1.9538,-0.013794,-0.0026978
0.7423,5.2104,0.17772,8.2856,-3.5953,-7.4649,0.028448,-0.0029903
0.77192,5.2104,0.17772,9.6399,-4.8984,-8.3026,0.054585,-0.0050502
0.80451,5.2104,0.17772,11.07,-5.6514,-9.5188,-0.0025639,-0.013678
0.83413,5.2104,0.17772,11.985,-7.49,-9.3557,-0.069791,-0.0061221
0.86671,5.2104,0.17772,12.526,-10.374,-7.0208,0.0068893,0.01176
0.89633,5.2104,0.17772,11.451,-11.133,-2.6784,-0.028836,0.016043
0.92891,5.2104,0.17772,9.0036,-8.9019,1.3492,0.014599,0.0016045
0.95853,5.2104,0.17772,7.4448,-7.2097,1.8559,0.010064,0.011597
0.99111,5.2104,0.17772,6.0047,-5.6026,2.1606,0.01424,0.0071526
1.0207,5.2104,0.17772,5.1748,-4.8186,1.8869,-0.00074446,-0.006275
0.7423,5.2104,0.19253,8.3763,-4.4445,-7.0999,-0.0013678,0.017123
0.77192,5.2104,0.19253,9.0972,-5.0079,-7.5947,-0.0074812,-0.0039015
0.80451,5.2104,0.19253,10.212,-5.8339,-8.3814,0.049523,-0.013469
0.83413,5.2104,0.19253,11.191,-6.9114,-8.8024,-0.012829,-0.0036336
0.86671,5.2104,0.19253,11.172,-9.3351,-6.1376,0.023018,-0.011543
0.89633,5.2104,0.19253,10.467,-9.9419,-3.2743,-0.025924,0.0085217
0.92891,5.2104,0.19253,8.6489,-8.6406,0.37932,-0.043727,0.0068484
0.95853,5.2104,0.19253,7.3156,-7.218,1.191,-0.019152,-0.0035
0.99111,5.2104,0.19253,5.7737,-5.5396,1.6273,-0.010426,-0.0025379
1.0207,5.2104,0.19253,5.3555,-5.0787,1.6996,-0.0072477,0.0077709
0.7423,5.2104,0.20438,8.162,-4.58,-6.7559,0.013566,0.020806
0.77192,5.2104,0.20438,8.4085,-4.6379,-7.0137,0.0035712,-0.0085521
0.80451,5.2104,0.20438,9.5545,-6.1653,-7.2992,0.081476,0.004934
0.83413,5.2104,0.20438,10.397,-6.8461,-7.8245,0.041281,0.017231
0.86671,5.2104,0.20438,10.544,-8.5499,-6.17,0.0013246,0.0023072
0.89633,5.2104,0.20438,9.5459,-8.7737,-3.7613,-0.020882,0.0059729
0.92891,5.2104,0.20438,8.214,-8.1811,-0.73469,-0.026681,0.010278
0.95853,5.2104,0.20438,6.8493,-6.8256,0.56917,0.00080529,0.015563
0.99111,5.2104,0.20438,5.8568,-5.7371,1.178,-0.02896,0.0068128
1.0207,5.2104,0.20438,5.4191,-5.2445,1.3644,-0.022657,0.010793
0.7423,5.5169,0.088861,10.278,-2.7754,-9.8962,-0.079084,-0.027763
0.77192,5.5169,0.088861,11.475,-2.2909,-11.244,0.02237,0.0021379
0.80451,5.5169,0.088861,13.204,-1.565,-13.111,0.032077,-0.01524
0.83413,5.5169,0.088861,17.224,0.51284,-17.217,-0.054269,0.012911
0.86671,5.5169,0.088861,20.345,14.596,-14.174,0.18669,0.52497
0.89633,5.5169,0.088861,13.8,4.3367,13.101,-0.0058608,0.030321
0.92891,5.5169,0.088861,6.501,-1.6137,6.2975,0.042991,0.0092871
0.95853,5.5169,0.088861,5.0795,-2.3407,4.508,0.0033623,-0.0083782
0.99111,5.5169,0.088861,4.5915,-3.041,3.4401,0.0035612,0.0048032
1.0207,5.5169,0.088861,3.7903,-2.7812,2.5752,0.012032,0.0016029
0.7423,5.5169,0.10071,10.119,-2.9787,-9.6703,-0.065915,-0.051385
0.77192,5.5169,0.10071,11.315,-2.8558,-10.948,0.027787,-0.012378
0.80451,5.5169,0.10071,13.541,-2.6113,-13.287,0.014275,0.0063256
0.83413,5.5169,0.10071,18.256,-2.5971,-18.07,0.016792,-0.015129
0.86671,5.5169,0.10071,8.137,-6.5237,-4.8632,0.46151,0.65514
0.89633,5.5169,0.10071,17.223,-3.1806,16.927,0.032314,0.02593
0.92891,5.5169,0.10071,7.9526,-3.8068,6.9823,0.061688,0.02193
0.95853,5.5169,0.10071,5.5995,-2.6862,4.9131,0.019438,0.0018875
0.99111,5.5169,0.10071,4.7874,-3.3152,3.4538,0.0072241,-0.0036661
1.0207,5.5169,0.10071,3.9984,-3.0256,2.614,0.010956,-0.005679
0.7423,5.5169,0.11552,9.6689,-2.4993,-9.3403,-0.068854,-0.034777
0.77192,5.5169,0.11552,11.203,-3.1778,-10.743,0.022434,0.0061129
0.80451,5.5169,0.11552,13.784,-4.4812,-13.035,0.010279,-0.0024956
0.83413,5.5169,0.11552,17.698,-7.2795,-16.131,0.036575,0.021496
0.86671,5.5169,0.11552,24.126,-21.671,-10.605,-0.14463,0.50655
0.89633,5.5169,0.11552,17.677,-12.069,12.915,0.033617,0.035479
0.92891,5.5169,0.11552,8.856,-5.8014,6.6913,0.033622,-0.0075157
0.95853,5.5169,0.11552,5.8942,-3.6025,4.6651,-0.0084627,0.008164
0.99111,5.5169,0.11552,5.0372,-3.9205,3.1628,0.00094906,-0.00027521
1.0207,5.5169,0.11552,4.2462,-3.3881,2.5596,-0.012477,0.003852
0.7423,5.5169,0.12737,10.373,-3.1767,-9.8742,-0.081481,-0.048114
0.77192,5.5169,0.12737,11.154,-4.0226,-10.403,0.034633,0.0034489
0.80451,5.5169,0.12737,13.198,-5.1442,-12.154,0.0010748,0.002538
0.83413,5.5169,0.12737,16.171,-8.829,-13.548,-0.051957,-0.0032
0.86671,5.5169,0.12737,21.8,-20.381,-7.7372,-0.026821,0.079114
0.89633,5.5169,0.12737,15.81,-14.024,7.3005,-0.033595,0.024998
0.92891,5.5169,0.12737,8.6113,-6.6707,5.4458,0.033784,0.0063658
0.95853,5.5169,0.12737,5.7985,-4.1527,4.0469,-0.0094169,0.0039
0.99111,5.5169,0.12737,5.2313,-4.3697,2.8761,0.0018924,-0.0016412
1.0207,5.5169,0.12737,4.4806,-3.779,2.4073,-0.0073775,-0.0011393
0.7423,5.5169,0.13922,10.457,-3.8443,-9.7246,-0.092929,-0.067751
0.77192,5.5169,0.13922,10.491,-4.0912,-9.6607,0.056136,-0.014762
0.80451,5.5169,0.13922,12.713,-5.964,-11.227,-0.0052763,0.0078954
0.83413,5.5169,0.13922,14.672,-9.2825,-11.363,-0.051709,0.020741
0.86671,5.5169,0.13922,17.23,-16.094,-6.1531,-0.015622,0.026341
0.89633,5.5169,0.13922,13.85,-13.514,3.0321,-0.069215,0.022279
0.92891,5.5169,0.13922,8.6382,-7.3222,4.583,0.023203,0.0099699
0.95853,5.5169,0.13922,6.1853,-4.8918,3.7852,-0.0062776,0.013078
0.99111,5.5169,0.13922,5.1699,-4.4084,2.7008,0.0032533,-0.012046
1.0207,5.5169,0.13922,4.5363,-4.0307,2.0811,-0.010232,0.0010368
0.7423,5.5169,0.15403,9.7839,-3.6913,-9.0609,-0.046076,-0.067507
0.77192,5.5169,0.15403,10.109,-4.4221,-9.0906,0.037818,-0.0083424
0.80451,5.5169,0.15403,11.863,-6.3046,-10.049,-0.012697,0.0085421
0.83413,5.5169,0.15403,13.124,-9.0892,-9.4673,-0.020216,0.00033134
0.86671,5.5169,0.15403,13.583,-12.731,-4.7358,-0.010791,0.003562
0.89633,5.5169,0.15403,11.401,-11.355,1.0225,0.078339,0.0065002
0.92891,5.5169,0.15403,8.162,-7.751,2.5575,-0.023273,-0.0027582
0.95853,5.5169,0.15403,6.3549,-5.6398,2.9287,-0.011887,0.0071476
0.99111,5.5169,0.15403,5.1828,-4.6618,2.2647,0.0052921,0.0032014
1.0207,5.5169,0.15403,4.6629,-4.2881,1.8318,-0.010297,0.0004098
0.7423,5.5169,0.16587,9.249,-3.8598,-8.4051,-0.028294,-0.057996
0.77192,5.5169,0.16587,9.9083,-5.0385,-8.5316,0.037113,0.0046422
0.80451,5.5169,0.16587,11.368,-6.2197,-9.5156,-0.038596,-0.012627
0.83413,5.5169,0.16587,12.017,-8.4714,-8.5232,-0.022553,0.012875
0.86671,5.5169,0.16587,12.233,-11.29,-4.711,-0.042302,0.0065269
0.89633,5.5169,0.16587,10.245,-10.241,0.29826,0.0091333,0.019514
0.92891,5.5169,0.16587,7.8794,-7.6789,1.7659,0.018938,0.0050979
0.95853,5.5169,0.16587,6.4187,-6.0651,2.1012,-0.031252,-0.01543
0.99111,5.5169,0.16587,5.4181,-5.013,2.0557,-5.89E-05,0.0086517
1.0207,5.5169,0.16587,4.7946,-4.5071,1.6352,-0.0061704,0.00076155
0.7423,5.5169,0.17772,8.7353,-4.0928,-7.7171,-0.033552,-0.042998
0.77192,5.5169,0.17772,9.5014,-5.438,-7.7913,0.03165,-0.0058664
0.80451,5.5169,0.17772,10.663,-5.8137,-8.9382,0.012404,0.0052975
0.83413,5.5169,0.17772,11.135,-7.8553,-7.8914,-0.018992,0.0043138
0.86671,5.5169,0.17772,10.904,-10.13,-4.0345,-0.0044537,0.017329
0.89633,5.5169,0.17772,9.4088,-9.3668,-0.88852,-0.015663,0.0033199
0.92891,5.5169,0.17772,7.7229,-7.6563,1.012,0.016719,0.0060596
0.95853,5.5169,0.17772,6.4041,-6.2287,1.4883,-0.00034823,0.012624
0.99111,5.5169,0.17772,5.4986,-5.2364,1.6777,0.0052691,0.0011989
1.0207,5.5169,0.17772,4.9291,-4.6542,1.6232,0.00098028,-0.0023971
0.7423,5.5169,0.19253,8.1105,-4.0876,-7.0052,0.0087257,-0.031567
0.77192,5.5169,0.19253,9.0951,-5.7648,-7.0348,-0.0091062,0.004442
0.80451,5.5169,0.19253,10.038,-5.9706,-8.0693,-0.00035826,0.0050055
0.83413,5.5169,0.19253,10.368,-7.623,-7.027,-0.02912,0.0035559
0.86671,5.5169,0.19253,10.092,-8.9806,-4.6043,0.0021454,0.0069644
0.89633,5.5169,0.19253,8.8914,-8.7197,-1.7389,-0.025044,0.0083524
0.92891,5.5169,0.19253,7.6407,-7.6403,-0.077302,-0.021261,-0.0040484
0.95853,5.5169,0.19253,6.4123,-6.348,0.90626,-0.007644,0.0099198
0.99111,5.5169,0.19253,5.5433,-5.3701,1.3746,-0.004385,0.0057805
1.0207,5.5169,0.19253,4.7009,-4.5902,1.0141,-0.019118,-0.0073691
0.7423,5.5169,0.20438,7.6349,-4.2233,-6.3605,-0.016642,-0.013402
0.77192,5.5169,0.20438,8.7074,-5.6399,-6.634,-0.0016252,-0.00069371
0.80451,5.5169,0.20438,9.8156,-6.6561,-7.214,0.042962,0.0030187
0.83413,5.5169,0.20438,9.4549,-6.7466,-6.624,-0.033517,-0.0054733
0.86671,5.5169,0.20438,9.4138,-8.1394,-4.7297,-0.054338,-0.0014191
0.89633,5.5169,0.20438,8.3199,-7.977,-2.3638,-0.036878,0.017005
0.92891,5.5169,0.20438,7.3216,-7.271,-0.8586,-0.010342,0.005768
0.95853,5.5169,0.20438,6.3566,-6.3481,0.32858,0.0041176,0.011802
0.99111,5.5169,0.20438,5.512,-5.4197,1.0043,0.018026,0.0038597
1.0207,5.5169,0.20438,4.716,-4.6493,0.79042,0.0094675,0.001729
0.7423,5.8234,0.088861,9.7312,-2.3031,-9.4547,0.027216,0.015053
0.77192,5.8234,0.088861,11.651,-2.3978,-11.401,-0.030965,-0.0064734
0.80451,5.8234,0.088861,14.647,-1.9046,-14.523,0.025218,0.0048567
0.83413,5.8234,0.088861,24.127,-3.6411,-23.85,0.018791,0.057346
0.86671,5.8234,0.088861,9.5637,-0.18092,9.562,-0.028447,0.77398
0.89633,5.8234,0.088861,11.686,-3.917,11.01,0.037526,0.014429
0.92891,5.8234,0.088861,6.2281,-2.6155,5.6523,0.069506,0.0055008
0.95853,5.8234,0.088861,4.8991,-3.0337,3.8468,-0.0010412,0.011543
0.99111,5.8234,0.088861,3.9351,-2.8175,2.747,0.0016811,0.0039509
1.0207,5.8234,0.088861,3.7883,-2.9179,2.416,0.0090631,0.0081931
0.7423,5.8234,0.10071,10.099,-3.0668,-9.6225,-0.066247,-0.022631
0.77192,5.8234,0.10071,11.647,-2.9843,-11.258,-0.025339,0.0041431
0.80451,5.8234,0.10071,14.644,-3.8889,-14.118,0.012415,0.030226
0.83413,5.8234,0.10071,22.643,-10.337,-20.145,-0.045262,0.027541
0.86671,5.8234,0.10071,21.446,-18.488,10.868,-0.16619,0.72401
0.89633,5.8234,0.10071,12.402,-7.0744,10.186,0.019421,0.013399
0.92891,5.8234,0.10071,6.8532,-3.6216,5.8181,-0.052903,0.0091499
0.95853,5.8234,0.10071,4.9679,-3.3348,3.6823,-0.0080107,0.002023
0.99111,5.8234,0.10071,4.2193,-3.1177,2.843,-0.0016885,-0.0013239
1.0207,5.8234,0.10071,4.2319,-3.3434,2.5943,0.007785,0.011365
0.7423,5.8234,0.11552,10.246,-3.5015,-9.6296,-0.052978,0.0036062
0.77192,5.8234,0.11552,11.653,-4.1867,-10.875,-0.036656,0.012304
0.80451,5.8234,0.11552,13.64,-5.5887,-12.443,0.051053,-0.023598
0.83413,5.8234,0.11552,18.456,-12.638,-13.45,-0.05473,0.036848
0.86671,5.8234,0.11552,20.42,-20.184,3.0974,-0.053822,0.064258
0.89633,5.8234,0.11552,11.995,-9.8746,6.8099,-0.028957,0.018695
0.92891,5.8234,0.11552,7.1122,-4.9661,5.0912,0.039189,0.0083043
0.95853,5.8234,0.11552,5.5748,-4.0552,3.8253,-0.021689,0.0046537
0.99111,5.8234,0.11552,4.4727,-3.5323,2.7438,-0.0080736,0.021122
1.0207,5.8234,0.11552,4.1888,-3.4739,2.3405,-0.031447,0.0072482
0.7423,5.8234,0.12737,10.155,-4.1208,-9.2818,-0.065818,-0.0051609
0.77192,5.8234,0.12737,11.337,-4.6217,-10.352,-0.010694,-0.015163
0.80451,5.8234,0.12737,13.002,-6.507,-11.257,0.065164,0.013212
0.83413,5.8234,0.12737,15.336,-11.179,-10.499,-0.082477,0.0065793
0.86671,5.8234,0.12737,15.904,-15.904,0.14538,-0.064911,0.026502
0.89633,5.8234,0.12737,11.353,-10.467,4.3973,-0.012759,0.0071857
0.92891,5.8234,0.12737,7.0702,-5.5345,4.3996,0.065072,0.0036616
0.95853,5.8234,0.12737,5.6885,-4.5298,3.4409,-0.018467,-0.011869
0.99111,5.8234,0.12737,4.795,-4.0963,2.4925,-0.010168,-0.0026899
1.0207,5.8234,0.12737,4.3149,-3.8479,1.9525,-0.013028,0.0026317
0.7423,5.8234,0.13922,9.7815,-4.2829,-8.794,-0.046831,-0.015692
0.77192,5.8234,0.13922,10.667,-4.6107,-9.6186,-0.014004,0.011677
0.80451,5.8234,0.13922,12.132,-6.9793,-9.9236,0.060557,-0.0066441
0.83413,5.8234,0.13922,13.401,-10.14,-8.7613,-0.019022,0.041357
0.86671,5.8234,0.13922,13.394,-13.344,-1.1584,-0.053726,-0.00014357
0.89633,5.8234,0.13922,10.662,-10.281,2.8242,0.030032,-0.013141
0.92891,5.8234,0.13922,7.0334,-6.0228,3.6325,-0.010695,0.0066048
0.95853,5.8234,0.13922,5.6447,-4.8085,2.9566,-0.027582,0.0050476
0.99111,5.8234,0.13922,4.8202,-4.2771,2.2229,-0.012761,0.011109
1.0207,5.8234,0.13922,4.5215,-4.0803,1.9481,-0.013438,0.001058
0.7423,5.8234,0.15403,9.0918,-4.0523,-8.1387,-0.054627,-0.010991
0.77192,5.8234,0.15403,10.207,-5.0673,-8.8605,0.020318,0.0024903
0.80451,5.8234,0.15403,11.39,-7.2503,-8.7838,-0.0042561,-0.00041174
0.83413,5.8234,0.15403,11.521,-8.9959,-7.1975,-0.066835,0.00072255
0.86671,5.8234,0.15403,10.622,-10.337,-2.4438,-0.090089,0.0099311
0.89633,5.8234,0.15403,9.1709,-9.119,0.97429,-0.0020374,0.022788
0.92891,5.8234,0.15403,7.005,-6.5959,2.3588,0.010949,0.007812
0.95853,5.8234,0.15403,5.8362,-5.315,2.4107,-0.016454,-0.0010748
0.99111,5.8234,0.15403,4.9778,-4.5032,2.1213,-0.014633,0.0074044
1.0207,5.8234,0.15403,4.5404,-4.2035,1.7164,-0.0045619,0.0083609
0.7423,5.8234,0.16587,8.8618,-4.5658,-7.5951,-0.054265,0.0024244
0.77192,5.8234,0.16587,9.8575,-5.5119,-8.1725,0.068001,0.0038542
0.80451,5.8234,0.16587,10.651,-6.7878,-8.2075,-0.026149,-0.011134
0.83413,5.8234,0.16587,10.541,-8.1135,-6.729,0.011779,0.026467
0.86671,5.8234,0.16587,9.9024,-9.4343,-3.0085,0.0068391,0.038744
0.89633,5.8234,0.16587,8.4449,-8.4407,0.26702,-0.023626,0.016783
0.92891,5.8234,0.16587,6.7348,-6.508,1.7329,-0.013366,0.008221
0.95853,5.8234,0.16587,5.6279,-5.327,1.8155,-0.019333,-0.015948
0.99111,5.8234,0.16587,5.0313,-4.7035,1.7864,-0.0034774,-0.0022467
1.0207,5.8234,0.16587,4.5186,-4.2031,1.6589,0.0040964,0.0004078
0.7423,5.8234,0.17772,8.4024,-4.9573,-6.7842,-0.02237,0.024792
0.77192,5.8234,0.17772,9.4772,-5.7778,-7.5123,0.055195,0.0032737
0.80451,5.8234,0.17772,9.942,-6.3208,-7.674,-0.023291,0.010188
0.83413,5.8234,0.17772,10.222,-8.2519,-6.0332,0.015933,0.024449
0.86671,5.8234,0.17772,9.4692,-8.9573,-3.0713,-0.024012,0.019399
0.89633,5.8234,0.17772,8.239,-8.1688,-1.0735,-0.017157,0.010354
0.92891,5.8234,0.17772,6.5985,-6.5085,1.0866,0.0025188,0.0043626
0.95853,5.8234,0.17772,5.6852,-5.5336,1.3043,-0.02968,0.023023
0.99111,5.8234,0.17772,5.0658,-4.8042,1.6068,0.019416,0.0063592
1.0207,5.8234,0.17772,4.5231,-4.2629,1.512,-0.016029,-0.0015653
0.7423,5.8234,0.19253,7.8634,-4.8631,-6.1793,0.042361,0.033812
0.77192,5.8234,0.19253,9.0922,-6.3464,-6.5108,0.039592,0.0049769
0.80451,5.8234,0.19253,9.2649,-6.0519,-7.0152,-0.018065,0.0041787
0.83413,5.8234,0.19253,9.5088,-7.7037,-5.5741,-0.011444,0.0071375
0.86671,5.8234,0.19253,8.7362,-8.1622,-3.1143,-0.022799,0.0035983
0.89633,5.8234,0.19253,7.8362,-7.6951,-1.4805,0.0012417,0.0071703
0.92891,5.8234,0.19253,6.6267,-6.6247,0.16191,-0.0068703,0.013659
0.95853,5.8234,0.19253,5.9687,-5.9544,0.41363,-0.012426,0.0019556
0.99111,5.8234,0.19253,5.2511,-5.1226,1.1547,-0.0078973,0.013819
1.0207,5.8234,0.19253,4.5065,-4.365,1.1203,-0.018873,-0.0084108
0.7423,5.8234,0.20438,7.8696,-5.3412,-5.7795,0.036039,0.0073945
0.77192,5.8234,0.20438,8.5674,-6.3871,-5.7101,0.01443,-0.01589
0.80451,5.8234,0.20438,9.2434,-6.2281,-6.8302,0.082322,0.01123
0.83413,5.8234,0.20438,8.654,-6.7567,-5.4073,-0.024195,-0.00094227
0.86671,5.8234,0.20438,8.1945,-7.3844,-3.5526,-0.021498,0.0047962
0.89633,5.8234,0.20438,7.3443,-7.2243,-1.3219,-0.010059,0.00037853
0.92891,5.8234,0.20438,6.651,-6.643,-0.32432,-0.020418,0.0073689
0.95853,5.8234,0.20438,5.9186,-5.9134,0.2474,0.025732,0.0019119
0.99111,5.8234,0.20438,5.0762,-5.0314,0.67284,0.0098793,-0.0013974
1.0207,5.8234,0.20438,4.4925,-4.4361,0.70975,-0.0064884,-9.29E-05
0.7423,6.1299,0.088861,10.372,-2.0527,-10.167,-0.0043391,-0.053929
0.77192,6.1299,0.088861,12.108,-1.5593,-12.007,-0.0074439,-0.010828
0.80451,6.1299,0.088861,16.901,-3.9232,-16.44,-0.0041085,0.050882
0.83413,6.1299,0.088861,16.986,-13.599,-10.178,-0.3101,0.61648
0.86671,6.1299,0.088861,16.894,-8.9228,14.345,-0.023298,0.062187
0.89633,6.1299,0.088861,7.8884,-3.8696,6.874,0.039775,-0.0084263
0.92891,6.1299,0.088861,4.5951,-2.1994,4.0346,0.048464,0.037092
0.95853,6.1299,0.088861,3.4389,-1.7999,2.9302,-0.01147,0.014417
0.99111,6.1299,0.088861,2.8569,-1.538,2.4076,-0.0027209,-0.010022
1.0207,6.1299,0.088861,3.1522,-2.2548,2.2028,-0.010386,0.0010544
0.7423,6.1299,0.10071,9.909,-2.59,-9.5645,0.028317,-0.087811
0.77192,6.1299,0.10071,11.978,-2.9166,-11.617,-0.035525,0.0084161
0.80451,6.1299,0.10071,15.956,-7.6228,-14.018,0.031593,0.026568
